id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
928822310974484480,928822310974484480,2017-11-10 04:11:10 CET,2017-11-10,04:11:10,+0100,334839812,michaelseuless,Michaels Tobacco of Euless,"{'type': 'Point', 'coordinates': [32.92247895, -97.25475979]}",#Repost debonairecigars (get_repost) ・・・ Tomorrow Night! It’s going down at Micheal’s Tobacco in…  https://t.co/feTVPR4gxI,en,[],['https://www.instagram.com/p/BbTJVlTldiP/'],[],0,0,2,['repost'],[],https://twitter.com/MichaelsEuless/status/928822310974484480,False,,0,,,"39,-98,2400km",,,,,[],,,,
928813779768545280,928813779768545280,2017-11-10 03:37:16 CET,2017-11-10,03:37:16,+0100,3238343650,vaporkrew,Vapor krew,"{'type': 'Point', 'coordinates': [28.44944, -81.4711838]}",aspirevapeco breeze and fillmypod Vanilla Caramel Tobacco Nicotine salts e liquid is the best…  https://t.co/gxhTX2Jd7Y,en,[],['https://www.instagram.com/p/BbSOYOMA8Ib/'],[],0,0,0,[],[],https://twitter.com/VaporKrew/status/928813779768545280,False,,0,,,"39,-98,2400km",,,,,[],,,,
928739503614889984,928739503614889984,2017-11-09 22:42:07 CET,2017-11-09,22:42:07,+0100,322773109,kimchipapi617,kimchipapi 🇰🇷,"{'type': 'Point', 'coordinates': [44.05766, -121.31555]}",pt 1 of 2 • f u big tobacco 🚬 • shoutout to neeks.la @danabsolute vapegoon617 @G_MADE_BEATS…  https://t.co/4UQjHQIBaV,en,"[{'screen_name': 'danabsolute', 'name': 'dan the absolute man', 'id': '1329861643795361794'}]",['https://www.instagram.com/p/BbSjkBvFInk/'],[],0,0,0,[],[],https://twitter.com/kimchipapi617/status/928739503614889984,False,,0,,,"39,-98,2400km",,,,,[],,,,
928739078396370945,928739078396370945,2017-11-09 22:40:26 CET,2017-11-09,22:40:26,+0100,322773109,kimchipapi617,kimchipapi 🇰🇷,"{'type': 'Point', 'coordinates': [42.3578, -71.0617]}",pt 2 of 2 • f u big tobacco 🚬 • shoutout to neeks.la @danabsolute vapegoon617 @G_MADE_BEATS…  https://t.co/6X5LXzT2kZ,en,"[{'screen_name': 'danabsolute', 'name': 'dan the absolute man', 'id': '1329861643795361794'}]",['https://www.instagram.com/p/BbSjaaEFePE/'],[],0,1,0,[],[],https://twitter.com/kimchipapi617/status/928739078396370945,False,,0,,,"39,-98,2400km",,,,,[],,,,
928737089738375171,928737089738375171,2017-11-09 22:32:31 CET,2017-11-09,22:32:31,+0100,322773109,kimchipapi617,kimchipapi 🇰🇷,"{'type': 'Point', 'coordinates': [42.3578, -71.0617]}",pt 2 of 2 • f u big tobacco 🚬 • shoutout to neeks.la @danabsolute vapegoon617 @G_MADE_BEATS…  https://t.co/6S9crroXwu,en,"[{'screen_name': 'danabsolute', 'name': 'dan the absolute man', 'id': '1329861643795361794'}]",['https://www.instagram.com/p/BbSh6bXFfhm/'],[],0,0,0,[],[],https://twitter.com/kimchipapi617/status/928737089738375171,False,,0,,,"39,-98,2400km",,,,,[],,,,
928737036252729348,928737036252729348,2017-11-09 22:32:19 CET,2017-11-09,22:32:19,+0100,322773109,kimchipapi617,kimchipapi 🇰🇷,"{'type': 'Point', 'coordinates': [44.05766, -121.31555]}",pt 1 of 2 • f u big tobacco 🚬 • shoutout to neeks.la @danabsolute vapegoon617 @G_MADE_BEATS…  https://t.co/kPVAfkcO2T,en,"[{'screen_name': 'danabsolute', 'name': 'dan the absolute man', 'id': '1329861643795361794'}]",['https://www.instagram.com/p/BbSiYjdlT8c/'],[],0,0,0,[],[],https://twitter.com/kimchipapi617/status/928737036252729348,False,,0,,,"39,-98,2400km",,,,,[],,,,
928716078896652288,928716078896652288,2017-11-09 21:09:02 CET,2017-11-09,21:09:02,+0100,751809480904638464,chadwicksspirit,ChadwicksCraftSpirit,"{'type': 'Point', 'coordinates': [43.4399, -70.7733]}","Chadwick’s Craft Spirits would like to thank The City Tobacco and Beverage Center in Sanford,…  https://t.co/RaL0bjd0n9",en,[],['https://www.instagram.com/p/BbSY3-xHa1g/'],[],0,0,1,[],[],https://twitter.com/ChadwicksSpirit/status/928716078896652288,False,,0,,,"39,-98,2400km",,,,,[],,,,
928676250691952640,928676250691952640,2017-11-09 18:30:46 CET,2017-11-09,18:30:46,+0100,34098105,uffhamilton,Unfiltered Facts,"{'type': 'Point', 'coordinates': [45.4217, -75.701]}","UFF meets and talks with Rob Cunningham, a tobacco prevention lobbiest with cancersociety!…  https://t.co/Q6pgDUi55z",en,[],['https://www.instagram.com/p/BbSG6dNBbY0/'],[],0,2,5,[],[],https://twitter.com/UFFHamilton/status/928676250691952640,False,,0,,,"39,-98,2400km",,,,,[],,,,
928657492673998848,928657492673998848,2017-11-09 17:16:14 CET,2017-11-09,17:16:14,+0100,189923555,ryingling89,Rob Yingling,"{'type': 'Point', 'coordinates': [36.09991652, -80.24400467]}","Planning for the upcoming trip for work. (@ RJ Reynolds Tobacco Company in Winston Salem, NC)  https://t.co/rhEW0StVub",en,[],['https://www.swarmapp.com/c/ao3Tb8fC6RA'],[],0,0,0,[],[],https://twitter.com/RYingling89/status/928657492673998848,False,,0,,,"39,-98,2400km",,,,,[],,,,
928645890767753216,928645890767753216,2017-11-09 16:30:08 CET,2017-11-09,16:30:08,+0100,95099583,pvivalo,Patrick Vivalo,"{'type': 'Point', 'coordinates': [30.21811, -81.61626]}",Spending some quality time with me friends Tobacco Cove! @ Tobacco Cove  https://t.co/4i9gKiQkcy,en,[],['https://www.instagram.com/p/BbR5HfdFNcsFT3-T2N4g81IaTKUdGs_XAdlSFw0/'],[],0,1,0,[],[],https://twitter.com/Pvivalo/status/928645890767753216,False,,0,,,"39,-98,2400km",,,,,[],,,,
928468187682951168,928468187682951168,2017-11-09 04:44:00 CET,2017-11-09,04:44:00,+0100,746758152197124096,kingfishparham,DJ KingFish Parham,"{'type': 'Point', 'coordinates': [33.72433966, -99.140625]}",Tobacco/Nicotine smoke-free zone.... 🔱🐬 @ Medical Marijuana FYI  https://t.co/CxbDKAzwZR,en,[],['https://www.instagram.com/p/BbQoTgZlOF8/'],[],0,0,0,[],[],https://twitter.com/KingFishParham/status/928468187682951168,False,,0,,,"39,-98,2400km",,,,,[],,,,
928411240732528640,928411240732528640,2017-11-09 00:57:43 CET,2017-11-09,00:57:43,+0100,1925194969,charmindi,Charming Individual,"{'type': 'Point', 'coordinates': [48.4688, -123.423]}",Drinking a Taiwan Beer Classic by Taiwan Tobacco &amp; Liquor Corporation @ Strawberry Vale —  https://t.co/KplHsbPvG8 #photo,en,[],['http://untp.beer/s/c524657254'],[],0,0,0,['photo'],[],https://twitter.com/CharmIndi/status/928411240732528640,False,,0,,,"39,-98,2400km",,,,,[],,,,
928387821316067328,928387821316067328,2017-11-08 23:24:39 CET,2017-11-08,23:24:39,+0100,911358976629059584,mister_superfly,Mister Superfly,"{'type': 'Point', 'coordinates': [39.2769199, -76.6121]}",FINALLY I'm in relax mode #stressfree #chasemoney 💯💯💯💯💯💯💯💯 @ Cross Street Tobacco  https://t.co/DrHifNtled,en,[],['https://www.instagram.com/p/BbQDwdQjBde/'],[],0,0,0,"['stressfree', 'chasemoney']",[],https://twitter.com/mister_superfly/status/928387821316067328,False,,0,,,"39,-98,2400km",,,,,[],,,,
928381574902624256,928381574902624256,2017-11-08 22:59:50 CET,2017-11-08,22:59:50,+0100,189923555,ryingling89,Rob Yingling,"{'type': 'Point', 'coordinates': [36.09991652, -80.24400467]}","Headed home. (@ RJ Reynolds Tobacco Company in Winston Salem, NC)  https://t.co/tjWSTMoB9T",en,[],['https://www.swarmapp.com/c/chhAQYg0L13'],[],0,0,0,[],[],https://twitter.com/RYingling89/status/928381574902624256,False,,0,,,"39,-98,2400km",,,,,[],,,,
928337520647077888,928337520647077888,2017-11-08 20:04:47 CET,2017-11-08,20:04:47,+0100,52573640,studio79,Sam Fahmi,"{'type': 'Point', 'coordinates': [39.5149, -81.061]}",One of the more common advertisements in the Midwest. #tobacco #mailpouch #blackandwhite…  https://t.co/VevJCn67um,en,[],['https://www.instagram.com/p/BbPp8vqFvDx/'],[],0,0,0,"['tobacco', 'mailpouch', 'blackandwhite']",[],https://twitter.com/Studio79/status/928337520647077888,False,,0,,,"39,-98,2400km",,,,,[],,,,
928316366985326593,928316366985326593,2017-11-08 18:40:43 CET,2017-11-08,18:40:43,+0100,87742583,jacksonsmusic,Jackson's Music,"{'type': 'Point', 'coordinates': [34.08247365, -83.99680071]}",Got this sweet American Elite Jazz bass in a Tobacco Burst for David! #fender #jazzbass…  https://t.co/Tk3ISyangd,en,[],['https://www.instagram.com/p/BbPjQweDZMd/'],[],0,0,0,"['fender', 'jazzbass']",[],https://twitter.com/JacksonsMusic/status/928316366985326593,False,,0,,,"39,-98,2400km",,,,,[],,,,
928255521563451392,928255521563451392,2017-11-08 14:38:57 CET,2017-11-08,14:38:57,+0100,14653661,markesackett,Mark E. Sackett,"{'type': 'Point', 'coordinates': [40.74358295, -73.98184776]}",It’s rare that I find a Tobacco Caddy Label I have not seen! Then this Circa 1870! ❤️❤️❤️ I am…  https://t.co/gPUqMYXY5x,en,[],['https://www.instagram.com/p/BbPHmM9DDgj/'],[],0,0,0,[],[],https://twitter.com/MarkESackett/status/928255521563451392,False,,0,,,"39,-98,2400km",,,,,[],,,,
928184803622576128,928184803622576128,2017-11-08 09:57:56 CET,2017-11-08,09:57:56,+0100,2957057236,animalsua,Yaroslav Datsko,"{'type': 'Point', 'coordinates': [40.7142, -74.0064]}",💥Tobacco glass pipe has 4.5 inches. FOR SALE 🔥. Try it💨visit my Etsy shop for more pipes🔥…  https://t.co/9pv0d4FOF1,en,[],['https://www.instagram.com/p/BbOnb5nggMp/'],[],0,0,0,[],[],https://twitter.com/AnimalsUA/status/928184803622576128,False,,0,,,"39,-98,2400km",,,,,[],,,,
928164189935456256,928164189935456256,2017-11-08 08:36:01 CET,2017-11-08,08:36:01,+0100,104739158,legiscanwi,LegiScan WI,"{'type': 'Point', 'coordinates': [43.07453, -89.38412]}","SB307 [Engross] Placement of cigarettes, nicotine products, or tobacco products by retailers and providing a pena...  https://t.co/RcpuaxYUM4",en,[],['http://bitly.com/WlHjGp'],[],0,0,0,[],[],https://twitter.com/LegiScanWI/status/928164189935456256,False,,0,,,"39,-98,2400km",,,,,[],,,,
928096782642483200,928096782642483200,2017-11-08 04:08:10 CET,2017-11-08,04:08:10,+0100,14653661,markesackett,Mark E. Sackett,"{'type': 'Point', 'coordinates': [40.74358295, -73.98184776]}",I own this Tobacco Caddy Label and today I found the Lithographers Stone!!!!!!! ❤️ They say you…  https://t.co/EBtvvEEEMX,en,[],['https://www.instagram.com/p/BbN_Z-4jgex/'],[],0,0,0,[],[],https://twitter.com/MarkESackett/status/928096782642483200,False,,0,,,"39,-98,2400km",,,,,[],,,,
928054749584412673,928054749584412673,2017-11-08 01:21:09 CET,2017-11-08,01:21:09,+0100,2957057236,animalsua,Yaroslav Datsko,"{'type': 'Point', 'coordinates': [34.0522, -118.243]}",💥Tobacco glass pipe has 4.5 inches. FOR SALE $17. Try it💨visit my Etsy shop for more pipes…  https://t.co/n94M0IiIl0,en,[],['https://www.instagram.com/p/BbNsSgEAhm2/'],[],0,0,0,[],[],https://twitter.com/AnimalsUA/status/928054749584412673,False,,0,,,"39,-98,2400km",,,,,[],,,,
928035592591626240,928035592591626240,2017-11-08 00:05:01 CET,2017-11-08,00:05:01,+0100,13128772,zether,Zether De Ath,"{'type': 'Point', 'coordinates': [39.9348, -77.6563]}","#tobacco #drying @ Chambersburg, Pennsylvania  https://t.co/gLKKQBSQB9",cy,[],['https://www.instagram.com/p/BbNjlaAgvlR/'],[],0,0,0,"['tobacco', 'drying']",[],https://twitter.com/zether/status/928035592591626240,False,,0,,,"39,-98,2400km",,,,,[],,,,
928002450811846656,928002450811846656,2017-11-07 21:53:20 CET,2017-11-07,21:53:20,+0100,27759395,larissalove,Larissa Love,"{'type': 'Point', 'coordinates': [34.0306588, -118.4973025]}","⠀⠀⠀⠀⠀ Tobacco Vanilla , ⠀⠀⠀⠀⠀⠀Vanilla , Santal, ⠀⠀⠀⠀⠀⠀⠀⠀Havana  ⠀⠀Eau de perfum roll on oil…  https://t.co/zh52yAPFIz",fr,[],['https://www.instagram.com/p/BbNUguhjc0n/'],[],0,0,0,[],[],https://twitter.com/larissalove/status/928002450811846656,False,,0,,,"39,-98,2400km",,,,,[],,,,
927997346549583873,927997346549583873,2017-11-07 21:33:03 CET,2017-11-07,21:33:03,+0100,464995641,lucy__ashley,Lucy Ashley,"{'type': 'Point', 'coordinates': [22.6164, -83.7078]}","Tobacco Farmin’ #cuba #easydoesit @ Viñales, Cuba  https://t.co/9gbEE9HbGZ",es,[],['https://www.instagram.com/p/BbNSL_TlWg1/'],[],0,0,0,"['cuba', 'easydoesit']",[],https://twitter.com/Lucy__Ashley/status/927997346549583873,False,,0,,,"39,-98,2400km",,,,,[],,,,
927970415728840704,927970415728840704,2017-11-07 19:46:02 CET,2017-11-07,19:46:02,+0100,104701711,legiscanal,LegiScan AL,"{'type': 'Point', 'coordinates': [32.377716, -86.300489]}","HB26 [NEW] Motor vehicles, smoking of tobacco products prohibited in vehicle with minor present  https://t.co/NjkFfx43s9",en,[],['http://bitly.com/Uc8dMw'],[],0,0,0,[],[],https://twitter.com/LegiScanAL/status/927970415728840704,False,,0,,,"39,-98,2400km",,,,,[],,,,
927941909644845056,927941909644845056,2017-11-07 17:52:46 CET,2017-11-07,17:52:46,+0100,798808158,casameily,Vinales_gallery®🇨🇺,"{'type': 'Point', 'coordinates': [22.6164, -83.7078]}",Guajiro Natural 🤠🌱Tobacco Farmer in #Viñales #Cuba 🇨🇺 Riding 🐴 through endless fields of green…  https://t.co/ljh8dlJwrX,en,[],['https://www.instagram.com/p/BbM4-vDDQ7R/'],[],0,0,2,"['viñales', 'cuba']",[],https://twitter.com/CasaMeily/status/927941909644845056,False,,0,,,"39,-98,2400km",,,,,[],,,,
927933550992564225,927933550992564225,2017-11-07 17:19:33 CET,2017-11-07,17:19:33,+0100,221945969,enfuegotobacco,En Fuego Tobacco,"{'type': 'Point', 'coordinates': [32.89023624, -96.48079547]}",#nowsmoking the new @drewestatecigar Undercrown Sungrown. @ En Fuego Tobacco Shop  https://t.co/9DtE3TF9B6,en,"[{'screen_name': 'drewestatecigar', 'name': 'drew estate cigars', 'id': '112759403'}]",['https://www.instagram.com/p/BbM1LM3FtvP/'],[],0,1,0,['nowsmoking'],[],https://twitter.com/EnFuegoTobacco/status/927933550992564225,False,,0,,,"39,-98,2400km",,,,,[],,,,
927754595849383936,927754595849383936,2017-11-07 05:28:27 CET,2017-11-07,05:28:27,+0100,2957057236,animalsua,Yaroslav Datsko,"{'type': 'Point', 'coordinates': [40.7142, -74.0064]}",💥Tobacco glass pipe has 4.5 inches. FOR SALE 🔥. Try it💨visit my Etsy shop for more pipes🔥…  https://t.co/wd5H6zVY1p,en,[],['https://www.instagram.com/p/BbLjzISgUOT/'],[],0,0,0,[],[],https://twitter.com/AnimalsUA/status/927754595849383936,False,,0,,,"39,-98,2400km",,,,,[],,,,
927700995811037184,927700995811037184,2017-11-07 01:55:27 CET,2017-11-07,01:55:27,+0100,45635471,ryanmcmanimie,Ryan McManimie,"{'type': 'Point', 'coordinates': [23.1319, -82.3642]}",lalalaland83 watched approvingly as this Cuban cat with a tobacco tree in his mouth playfully…  https://t.co/gJM5yCPfIK,en,[],['https://www.instagram.com/p/BbLLbfVHEcj/'],[],0,0,0,[],[],https://twitter.com/RyanMcManimie/status/927700995811037184,False,,0,,,"39,-98,2400km",,,,,[],,,,
927567784128798720,927567784128798720,2017-11-06 17:06:07 CET,2017-11-06,17:06:07,+0100,19009019,goatking,An Unstoppable,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",Kentucky Fire Cured tobacco Perique processed in Louisiana for @pappyandco Barrel Fermented…  https://t.co/wWZR97L00A,en,"[{'screen_name': 'pappyandco', 'name': 'pappy & company', 'id': '1398085736'}]",['https://www.instagram.com/p/BbKO2Ltnusa/'],[],0,0,0,[],[],https://twitter.com/GoatKING/status/927567784128798720,False,,0,,,"39,-98,2400km",,,,,[],,,,
927528237475000320,927528237475000320,2017-11-06 14:28:59 CET,2017-11-06,14:28:59,+0100,2800065090,henryandeva,Henry & Eva,"{'type': 'Point', 'coordinates': [32.7912407, -79.8737411]}","We have a new fav!!!Tobacco, Leather, Vanilla... Limited Reserve @ Henry &amp; Eva  https://t.co/2tmpcdj3Yg",en,[],['https://www.instagram.com/p/BbJ83JvHZZw/'],[],0,0,0,[],[],https://twitter.com/HenryandEva/status/927528237475000320,False,,0,,,"39,-98,2400km",,,,,[],,,,
927483406342029313,927483406342029313,2017-11-06 11:30:50 CET,2017-11-06,11:30:50,+0100,500825663,drtonyleachon,Tony Leachon MD,"{'type': 'Point', 'coordinates': [41.89972222, -87.65]}",Why do we need to raise sin taxes for tobacco after passage of law in 2012? Here's why.  Smoking…  https://t.co/MA0nm85H3I,en,[],['https://www.instagram.com/p/BbJoemUh6hX/'],[],1,0,2,[],[],https://twitter.com/DrTonyLeachon/status/927483406342029313,False,,0,,,"39,-98,2400km",,,,,[],,,,
927383501531418624,927383501531418624,2017-11-06 04:53:51 CET,2017-11-06,04:53:51,+0100,762714715042811905,fortycreekchris,Chris Thompson,"{'type': 'Point', 'coordinates': [32.79972, -96.80064]}","@b_hays Dallas never disappoints! Forty Creek, Disaronno, black cordial, tobacco tincture,…  https://t.co/UptPfPDLaI",en,[],['https://www.instagram.com/p/BbI7DBvnqk4/'],[],0,0,0,[],[],https://twitter.com/fortycreekchris/status/927383501531418624,False,,0,,,"39,-98,2400km",,,,,[],,,,
927261984235638785,927261984235638785,2017-11-05 20:50:59 CET,2017-11-05,20:50:59,+0100,26412887,ronjolly,Ron Jolly™,"{'type': 'Point', 'coordinates': [38.90521671, -77.06245617]}","I'm at Georgetown Tobacco in Washington, DC  https://t.co/ULk6pVNobJ",en,[],['https://www.swarmapp.com/c/cmQhhSFwZtn'],[],0,0,0,[],[],https://twitter.com/RonJolly/status/927261984235638785,False,,0,,,"39,-98,2400km",,,,,[],,,,
927210782542180352,927210782542180352,2017-11-05 17:27:31 CET,2017-11-05,17:27:31,+0100,13813302,chenym,Yiming Chen,"{'type': 'Point', 'coordinates': [41.80623627, -71.33353424]}","I'm at Cigar &amp; Tobacco Emporium in Seekonk, MA  https://t.co/KWZQR41ZpM",en,[],['https://www.swarmapp.com/c/0EtPxT5hZHg'],[],0,0,0,[],[],https://twitter.com/chenym/status/927210782542180352,False,,0,,,"39,-98,2400km",,,,,[],,,,
927195725661966337,927195725661966337,2017-11-05 16:27:42 CET,2017-11-05,16:27:42,+0100,41105533,dorodcdesigner,Dorothy Durbin,"{'type': 'Point', 'coordinates': [39.602137, -84.038603]}",Saturday evening in the tobacco barn. #lovethis #tobaccobarn #redbarn #restored #thoselightstho…  https://t.co/NvxDjTgyW6,en,[],['https://www.instagram.com/p/BbHlYqil75k/'],[],0,0,0,"['lovethis', 'tobaccobarn', 'redbarn', 'restored', 'thoselightstho']",[],https://twitter.com/dorodcdesigner/status/927195725661966337,False,,0,,,"39,-98,2400km",,,,,[],,,,
927191584747261952,927191584747261952,2017-11-05 16:11:14 CET,2017-11-05,16:11:14,+0100,245444920,leafangelzma,Cigar Lady Annette,"{'type': 'Point', 'coordinates': [39.17028277, -76.78530199]}",Such a good smoke. @ Tobacco Leaf  https://t.co/NQmy47Qs25,en,[],['https://www.instagram.com/p/BbHjxqtFSL9PFNzDJVH6F-wqBcyDBtPTrj4-CI0/'],[],0,0,0,[],[],https://twitter.com/LeafAngelzMA/status/927191584747261952,False,,0,,,"39,-98,2400km",,,,,[],,,,
926964460773879808,926964460773879808,2017-11-05 01:08:44 CET,2017-11-05,01:08:44,+0100,1634704628,tobaccogalore,Tobacco Galore Cigar Lounge,"{'type': 'Point', 'coordinates': [30.3106098, -81.7167816]}",It’s Saturday night and we are smokin @ Tobacco Galore/Wine Down Cigar Lounge  https://t.co/ieOQjYsvSr,en,[],['https://www.instagram.com/p/BbF8T2hHT4A/'],[],0,0,0,[],[],https://twitter.com/TobaccoGalore/status/926964460773879808,False,,0,,,"39,-98,2400km",,,,,[],,,,
926947776059068416,926947776059068416,2017-11-05 00:02:26 CET,2017-11-05,00:02:26,+0100,20626806,jollymann,Shrimply Pibbles,"{'type': 'Point', 'coordinates': [38.90521671, -77.06245617]}","I'm at Georgetown Tobacco in Washington, DC  https://t.co/mnY9K0zm9x",en,[],['https://www.swarmapp.com/c/kdLUBJO3Vzz'],[],0,0,0,[],[],https://twitter.com/Jollymann/status/926947776059068416,False,,0,,,"39,-98,2400km",,,,,[],,,,
926910295309783040,926910295309783040,2017-11-04 21:33:30 CET,2017-11-04,21:33:30,+0100,305341863,kenpo_slice,Lance Stadick®,"{'type': 'Point', 'coordinates': [39.41047746, -94.90224326]}",Part 2 with @citygirl_kansas #cigars and #whiskey @ Weston Tobacco  https://t.co/okqEtSASFc,en,"[{'screen_name': 'citygirl_kansas', 'name': 'city girl', 'id': '517952250'}]",['https://www.instagram.com/p/BbFj29lDS9P/'],[],0,0,1,"['cigars', 'whiskey']",[],https://twitter.com/kenpo_slice/status/926910295309783040,False,,0,,,"39,-98,2400km",,,,,[],,,,
926909606030438400,926909606030438400,2017-11-04 21:30:45 CET,2017-11-04,21:30:45,+0100,270954166,steven_leroux,Steven Leroux,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",#barnsmoker @drewestatecigar @drewestatemike @ Poche Perique Tobacco  https://t.co/9y6iGbV8wb,it,"[{'screen_name': 'drewestatecigar', 'name': 'drew estate cigars', 'id': '112759403'}, {'screen_name': 'drewestatemike', 'name': 'de michael llaneza', 'id': '740160162166636544'}]",['https://www.instagram.com/p/BbFjiupgmgE/'],[],0,0,2,['barnsmoker'],[],https://twitter.com/steven_leroux/status/926909606030438400,False,,0,,,"39,-98,2400km",,,,,[],,,,
926885420738031616,926885420738031616,2017-11-04 19:54:39 CET,2017-11-04,19:54:39,+0100,103032273,jennylynn777,JennyLynn Hunter,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",We are fermenting now #barnsmoker @pappyandco #de4l @ Poche Perique Tobacco  https://t.co/syyzpKTALP,en,"[{'screen_name': 'pappyandco', 'name': 'pappy & company', 'id': '1398085736'}]",['https://www.instagram.com/p/BbFYinCgbO4/'],[],0,0,0,"['barnsmoker', 'de4l']",[],https://twitter.com/jennylynn777/status/926885420738031616,False,,0,,,"39,-98,2400km",,,,,[],,,,
926873661847556096,926873661847556096,2017-11-04 19:07:56 CET,2017-11-04,19:07:56,+0100,103032273,jennylynn777,JennyLynn Hunter,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",Stripping station 🤘#barnsmoker @pappyandco #drewestatecigars @ Poche Perique Tobacco  https://t.co/hAYP0mPS9x,en,"[{'screen_name': 'pappyandco', 'name': 'pappy & company', 'id': '1398085736'}]",['https://www.instagram.com/p/BbFTMqOAqpz/'],[],0,0,0,"['barnsmoker', 'drewestatecigars']",[],https://twitter.com/jennylynn777/status/926873661847556096,False,,0,,,"39,-98,2400km",,,,,[],,,,
926869438145576962,926869438145576962,2017-11-04 18:51:09 CET,2017-11-04,18:51:09,+0100,103032273,jennylynn777,JennyLynn Hunter,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",We are smoking it at the #barnsmoker @pappyandco #de4l @ Poche Perique Tobacco  https://t.co/IQ6tB11FzB,en,"[{'screen_name': 'pappyandco', 'name': 'pappy & company', 'id': '1398085736'}]",['https://www.instagram.com/p/BbFRRmQAGUq/'],[],0,0,0,"['barnsmoker', 'de4l']",[],https://twitter.com/jennylynn777/status/926869438145576962,False,,0,,,"39,-98,2400km",,,,,[],,,,
926868925232615424,926868925232615424,2017-11-04 18:49:06 CET,2017-11-04,18:49:06,+0100,34265522,bruciest,K. Scott Bruce,"{'type': 'Point', 'coordinates': [39.0963, -84.5087]}",Chocolate with a hint of tobacco - Drinking a Lump of Coal by @RidgewayBrewery at @moerleinlh  —  https://t.co/7E8GhtIZa8 #photo,en,"[{'screen_name': 'moerleinlh', 'name': 'moerlein lager house', 'id': '534593560'}]",['http://untp.beer/s/c523158424'],[],0,0,1,['photo'],[],https://twitter.com/bruciest/status/926868925232615424,False,,0,,,"39,-98,2400km",,,,,[],,,,
926867851801014272,926867851801014272,2017-11-04 18:44:50 CET,2017-11-04,18:44:50,+0100,270954166,steven_leroux,Steven Leroux,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",#barnsmoker @ Poche Perique Tobacco  https://t.co/V4tvgeOZUn,it,[],['https://www.instagram.com/p/BbFQjWRgW-T/'],[],0,0,0,['barnsmoker'],[],https://twitter.com/steven_leroux/status/926867851801014272,False,,0,,,"39,-98,2400km",,,,,[],,,,
926867403899891713,926867403899891713,2017-11-04 18:43:04 CET,2017-11-04,18:43:04,+0100,270954166,steven_leroux,Steven Leroux,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",#barnsmoker @ Poche Perique Tobacco  https://t.co/MDLCZIBPFm,it,[],['https://www.instagram.com/p/BbFQWVug50x/'],[],0,0,0,['barnsmoker'],[],https://twitter.com/steven_leroux/status/926867403899891713,False,,0,,,"39,-98,2400km",,,,,[],,,,
926865724810854400,926865724810854400,2017-11-04 18:36:23 CET,2017-11-04,18:36:23,+0100,103032273,jennylynn777,JennyLynn Hunter,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",#barnsmoker @pappyandco @ Poche Perique Tobacco  https://t.co/qGO5bO0mA9,it,"[{'screen_name': 'pappyandco', 'name': 'pappy & company', 'id': '1398085736'}]",['https://www.instagram.com/p/BbFPl7ogsip/'],[],0,0,0,['barnsmoker'],[],https://twitter.com/jennylynn777/status/926865724810854400,False,,0,,,"39,-98,2400km",,,,,[],,,,
926851295671209984,926851295671209984,2017-11-04 17:39:03 CET,2017-11-04,17:39:03,+0100,270954166,steven_leroux,Steven Leroux,"{'type': 'Point', 'coordinates': [29.99644, -90.82508]}",#barnsmoker @ Poche Perique Tobacco  https://t.co/gp2aAiQJuS,it,[],['https://www.instagram.com/p/BbFJBrUAiVk/'],[],0,0,0,['barnsmoker'],[],https://twitter.com/steven_leroux/status/926851295671209984,False,,0,,,"39,-98,2400km",,,,,[],,,,
926634330495029248,926634330495029248,2017-11-04 03:16:55 CET,2017-11-04,03:16:55,+0100,2167257238,kocinafoodtruck,Chef_jp_murcia,"{'type': 'Point', 'coordinates': [35.99334975, -78.90522019]}","Elegant pig picking, Perfection. @ Bay 7 at American Tobacco Historic District  https://t.co/cBXCitpMzG",en,[],['https://www.instagram.com/p/BbDmXS_lVoG/'],[],0,0,0,[],[],https://twitter.com/kocinafoodtruck/status/926634330495029248,False,,0,,,"39,-98,2400km",,,,,[],,,,
926629627887587329,926629627887587329,2017-11-04 02:58:13 CET,2017-11-04,02:58:13,+0100,1634704628,tobaccogalore,Tobacco Galore Cigar Lounge,"{'type': 'Point', 'coordinates': [30.3106098, -81.7167816]}","Great music, cigars and friends @ Tobacco Galore/Wine Down Cigar Lounge  https://t.co/bn6wlTbaqj",en,[],['https://www.instagram.com/p/BbDkDaEn_TB/'],[],0,0,0,[],[],https://twitter.com/TobaccoGalore/status/926629627887587329,False,,0,,,"39,-98,2400km",,,,,[],,,,
